plan_action	staging_root	sha256	source	size_bytes	filename	source_path	source_directory	dry_run_status	notes
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d63ba43f870c4590c9f173870d9d05d8a34d206c5bc63327e26b2625dc5e9cc3	optiplex	1574274	IMG_8548.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8548.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d66f0586cc1314d9b9530a6710a6f4e28f674afa4681b298238965449e1b1e0e	optiplex	153616	IMG_7748.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7748.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d6b4212fedd65a11a4b8eee99db2036fbdc76130de3dde62ae52eee5b8b92d84	optiplex	139755	P8160757.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8160757.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d6b68306ca4159169cd380c22b639df81d4e24ea6e9a19831c4861570b1836bb	optiplex	113258	IMG_7712.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7712.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d6e836317dcbd9189d543278ea0ecb296d5ce387b740b8ce6cd2a2bbc9507e3c	optiplex	130103	IMG_7722.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7722.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d6f823cfa5af568ea38eb76f31657768313127e97700b2e28b698b8d3e748810	optiplex	148033	P8230879.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8230879.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d71f1e112805095fb02ea571c205b0d86e20e356e0d539309b4fb66bd90c6cb9	optiplex	2393524	IMG_4562.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4562.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d721cbe097517f470e56171c7de9c944b59751de2d3b9f8840cbd5eac16c9a6a	optiplex	370742	IMG_7862.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7862.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d8060ea4f6e7ef767fbd0b78f7d390a3eb6410c0c2473c7bf0cdb7f49f25d14c	optiplex	161302	2024-11-14 230447.png	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2024-11-14 230447.png	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d815e22b52e7ed05e4bdc66210ef5f94a3d54d3d50b7b9188c2a899e752aad9b	optiplex	6125096	2021-09-22 103123.heic	/home/remospeed/Media/Fotos/Fotos/Chocolate/2021-09-22 103123.heic	/home/remospeed/Media/Fotos/Fotos/Chocolate	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d8331967a6853ca5d15af4d789c08bcdfc7158551bcdbc5266e73d0d35032edc	optiplex	148927	P8220848.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8220848.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d844daf8d34a03bb8eb08d2fb74e1450435e06cd09e6d4238a5f924dc3365cab	optiplex	172911	P8190780.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8190780.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d8b65adc25ff8b1c5a0dcaa36c3d4cd6391611bb2cc472d4a721e7cf1489fbb9	optiplex	1745719	IMG_8839.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8839.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d8e7566c947c13861c272fdc16f1b9fc2658e0a0ca9c4c1329bd3ac5b3cd0314	optiplex	1448331	IMG_8975.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8975.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d8eca6af655cad9817ec9e83213f33d096347ba269442d722ffcb7a62647379b	optiplex	3043703	2022-04-21 120754.heic	/home/remospeed/Media/Fotos/Fotos/Work/2022-04-21 120754.heic	/home/remospeed/Media/Fotos/Fotos/Work	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d8f41db97ef64a03ca4e996996a83cc741a260c3d514425efc58216def344903	optiplex	1619957	IMG_9099.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_9099.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d90be770d8eddb5b269a3ae83eff6e1cf4871fa56be2eb875465ea927b9385a2	optiplex	1565241	2022-04-20 145508.heic	/home/remospeed/Media/Fotos/Fotos/Work/2022-04-20 145508.heic	/home/remospeed/Media/Fotos/Fotos/Work	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d90ec3293451971ac41b9f57e3e799f6e74ce7895ce5ab08c84016e81e1a1322	optiplex	2424448	2021-09-11 101637.heic	/home/remospeed/Media/Fotos/Fotos/Food/2021-09-11 101637.heic	/home/remospeed/Media/Fotos/Fotos/Food	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d92235f52b23a692b2a0495238df66799016ecf193c0d15535b3ae2850e4bde3	optiplex	222375	IMG_7736.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7736.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d932449e9392ed1dfd237308be7cca8fefe84742442dde5b356457979c04209b	optiplex	34634719	IMG_8035.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8035.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d95c33bea0087d0229195f24662b455921e6f1082ad198a0a5d7b4b97fc5dd13	optiplex	3035326	2023-04-22 143530.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2023-04-22 143530.heic	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d9bc11c09ac21e8ba7bcc8a78dfbc6d6917b1927fdd2799d737afb7863c473e4	optiplex	2623925	IMG_8824.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8824.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d9fa98a4f7d7da1278d7012336b9e5bdb9e1d0728b7021a2763f8d8b76dc3ade	optiplex	62162075	2022-08-23 100736.mov	/home/remospeed/Media/Fotos/Fotos/2022-08-23 100736.mov	/home/remospeed/Media/Fotos/Fotos	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	d9fac95115f41819f96d8e4f70b1fe15e2df6cd92ef2c215ed2f99c3d403e20c	optiplex	37238	IMG_7692.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7692.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	da1bc2833a6795a364076777fbc7c20afa3787e921dd26f94f7e59e7ac878bf3	optiplex	70287	IMG_7883.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7883.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	daa78712b7f4a624a95127c1929ced57c262a69ee4e0095637cb50491bbc9a1f	optiplex	3014317	2021-06-16 100439.heic	/home/remospeed/Media/Fotos/Fotos/Grado Felipe/2021-06-16 100439.heic	/home/remospeed/Media/Fotos/Fotos/Grado Felipe	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	daad8fc8b05545fed046de89a9054cb6bb7ae83638fb4e3165d648dacda09bca	optiplex	161922	P8230878.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8230878.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dac71911e7615fbfa12177a3b232cdd382cb27f77b52a69ead2fc57befe5a9d1	optiplex	1848887	IMG_8873.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8873.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dae4abbb41e8376fbee59af3903da90e0cd461f1bc472fd3e812d43a13f32f81	optiplex	3854304	IMG_8402.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8402.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	daee218fc28ee399cf4cbd8a49117f9e91309463d13083a6c5e7f71088c3ee99	optiplex	3300001	IMG_8302.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8302.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	daefe4e0097ebbf1d3041f6441f5bcc53a26c9156a7c022bb39cb64cd5fef2f4	optiplex	205542	IMG_7755.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7755.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	db1a162e9b8afdfa52802cd2f6c91bb4cbf5dfcca5d95bf5f7fb9260b6df5cc1	optiplex	188361	P8140743.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140743.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dbbe6a287e70038bc9d25cb9a19ee7155fc3ffe542c2832b443d81a6b9458df8	optiplex	2465617	IMG_7959.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7959.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dbd5e5cadb43cd5effc44cc8305ae4bd349ae5f66ed350ff7e7fd679ced35a25	optiplex	144541	IMG_7749.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_7749.JPG	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dbdd5f7a33dcdaa1f6fac0b2157573b1d900071e0e364368c09f0616d61adb91	optiplex	2951815	IMG_8502.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8502.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dbf115c0196742cece383bcb577a0ddede2e87c32b263eddb871fe1e08ccab70	optiplex	3014249	IMG_8336.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8336.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dc0c3056533831594cfc0a091c8592eeb78d05c95d3f03fd388e30d08e680eba	optiplex	2191543	IMG_8257.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8257.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dc6d9f16523b61919ca410ccb688c40117d87e016b7ff79f10ef98a26fa765d5	optiplex	141226	P8220817.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8220817.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dc8a75f83c9215cfebb01fb34bfa910e87187020dbda70558ab380649c8412d8	optiplex	1936057	IMG_8284.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8284.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dd445e40d8f708810510a9142d7ee92fe2e200b3f9948e0a110fe16f174de996	optiplex	1710511	IMG_8347.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8347.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dd75d785a7be0d59fa146de86056f7559eb823cff573a6427cf07aa16dcc5485	optiplex	1743654	IMG_8851.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8851.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	de170f6734249d9b44d2eec4d7a5bf69d4a1bc07c1dcb6d5814eb37a6275be88	optiplex	119646845	2022-12-18 193954.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone/2022-12-18 193954.mov	/home/remospeed/Media/Fotos/Fotos/From：iPhone	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	de2a2a3dddcb86b1ae326419492a866b033b4b300b586e90ea665ff65f423520	optiplex	115109	P8140744.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8140744.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	de3f044f3720a80c68948aff43f6502863e0d64a2e31a456a805aa28b653f3bf	optiplex	24642064	IMG_8582.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8582.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	de4926c9c2131509a70e3468654778cb7b991d9e496aa3ba9c32c809c4e6c98a	optiplex	2112989	IMG_8039.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8039.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	de51ece3f1c6747247d608c813c7b7590a844af5f6e9fdd7fefe9a2cf301e24f	optiplex	1601769	IMG_8822.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8822.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dea53074bd93acfce035a5b1f5486780872734d85db48ea8eee6002508fd3e49	optiplex	149077	P8190775.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8190775.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	df15c1c2d0901f13532d3b0c4d1803b39427d9f9c5f2d4afbf05cfcaf4318cb4	optiplex	82085	P8220854.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8220854.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	df56149119bc62c2d76ce67101c668a9bc7c3fbe26f14b0c70c5b2d4c0fb503d	optiplex	1637052	IMG_8065.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8065.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dfa7f448274eeba4a51e59b440d5e00a8f16c34ad3a1c4a3cbce613f7116182b	optiplex	6088547	2021-09-15 143930.heic	/home/remospeed/Media/Fotos/Fotos/Chocolate/2021-09-15 143930.heic	/home/remospeed/Media/Fotos/Fotos/Chocolate	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	dfdee4f83b0cf539badda67a144e929c955342617099cff633f117fd11b24c29	optiplex	4587485	IMG_8277.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8277.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	e00ced61bc5ee1160e0179b5f1efb4882871c5b207b1bf59cde1da43f427066a	optiplex	174204	P8120686.JPG	/home/remospeed/Media/Fotos/Fotos/2005/P8120686.JPG	/home/remospeed/Media/Fotos/Fotos/2005	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	e038c1f4a517d7ff2e32b0050dd3c18f168a1cbdd5887e92015c5496c2d78602	optiplex	1507547	IMG_9064.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_9064.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	e0b313858b5986cd781c70f90d64488417b76fbba0fe2c3a6b78087663727269	optiplex	2917049	IMG_8259.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8259.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	e0cf646e533eea74ebe4ad09199fc1e940aaa1a20c9ad093d2f4a04b3e4629e9	optiplex	66947854	IMG_8331.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_8331.MOV	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
stage_optiplex_unique_for_bosgame_review	/srv/storage/PROJECT_DATA/INFRASTRUCTURE_REORGANIZATION/staging/photo_review/from_optiplex_unique_sha256	e0f84ffd7a9f063c28bcd8437bd1f0f2ce03c3350166cb2c8bbddbddb8b87e1e	optiplex	4023230	IMG_4560.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents/IMG_4560.HEIC	/home/remospeed/Media/Fotos/iPhone/omer’s iPhone/Recents	planned_only_no_copy	candidate_for_manual_review_no_migration_approved
